2164 : True	5	0.400	1.000	0.300
52 : False	2	0.500	0.400	0.550
2116 : True	33	0.091	1.000	0.455
2310 : False	4	0.000	0.667	0.667
2322 : False	2	0.500	0.375	0.562
2325 : False	1	1.000	0.000	0.500
1583 : False	1	1.000	1.000	0.000
2020 : False	1	0.000	0.333	0.833
11954 : False	1	1.000	0.200	0.400
2392 : True	35	0.057	1.000	0.471
2454 : False	2	0.000	0.400	0.800
2473 : False	5	0.400	0.167	0.717
2535 : False	1	0.000	0.200	0.900
2592 : False	5	0.200	0.500	0.650
2293 : False	1	0.000	0.200	0.900
2605 : False	1	0.000	0.000	1.000
2617 : True	2	0.500	0.667	0.417
2669 : True	14	0.143	0.667	0.595
2644 : False	1	1.000	0.375	0.312
2645 : False	1	1.000	0.667	0.167
2485 : False	2	0.500	0.667	0.417
2725 : False	4	0.250	0.333	0.708
2714 : False	3	0.333	0.667	0.500
2793 : False	4	0.500	0.125	0.688
2739 : False	1	0.000	0.250	0.875
2775 : False	7	0.143	0.667	0.595
1265 : False	2	0.000	0.667	0.667
2817 : True	7	0.286	0.667	0.524
2806 : False	2	0.500	0.083	0.708
2838 : False	1	0.000	0.333	0.833
2959 : False	1	0.000	0.125	0.938
2808 : False	1	0.000	0.286	0.857
2842 : False	5	0.200	0.667	0.567
827 : True	2	0.500	0.667	0.417
2860 : False	2	0.500	0.125	0.688
2865 : False	1	1.000	0.333	0.333
2866 : False	3	0.667	0.333	0.500
2875 : True	4	0.500	0.714	0.393
2878 : False	6	0.333	0.000	0.833
133 : False	1	1.000	0.000	0.500
1191 : False	1	0.000	0.000	1.000
2880 : False	2	0.500	0.125	0.688
2902 : True	8	0.375	0.889	0.368
2889 : False	4	0.250	0.667	0.542
2904 : False	7	0.143	0.333	0.762
2907 : False	3	0.333	0.125	0.771
2908 : False	2	0.500	0.125	0.688
2912 : False	5	0.400	0.167	0.717
2916 : False	1	1.000	0.125	0.438
2914 : False	2	1.000	0.000	0.500
2921 : False	1	1.000	0.200	0.400
2750 : False	4	0.250	0.333	0.708
1259 : False	9	0.222	0.200	0.789
2926 : False	1	0.000	0.000	1.000
2934 : False	2	0.500	0.125	0.688
539 : False	1	1.000	0.333	0.333
2820 : False	2	0.000	0.167	0.917
2933 : False	1	0.000	0.125	0.938
2932 : False	1	1.000	0.125	0.438
2938 : False	1	1.000	0.200	0.400
1434 : False	2	0.000	0.400	0.800
2898 : False	3	0.333	0.375	0.646
2952 : False	5	0.200	0.062	0.869
2798 : False	3	0.333	0.333	0.667
2950 : False	1	1.000	0.125	0.438
2956 : False	2	0.500	0.200	0.650
2961 : False	1	1.000	0.333	0.333
2953 : False	5	0.400	0.250	0.675
704 : False	1	1.000	0.167	0.417
2970 : False	9	0.000	0.667	0.667
2975 : False	1	1.000	0.400	0.300
2980 : True	2	1.000	0.667	0.167
1205 : True	2	1.000	0.286	0.357
3489 : False	1	1.000	0.125	0.438
2984 : False	1	0.000	0.667	0.667
2440 : False	2	0.000	0.200	0.900
2989 : False	3	0.333	0.200	0.733
1283 : False	1	0.000	0.125	0.938
2425 : True	3	0.667	1.000	0.167
2170 : False	1	1.000	0.067	0.467
2958 : False	1	0.000	0.125	0.938
2995 : False	2	0.000	0.125	0.938
2996 : False	4	0.250	0.250	0.750
2730 : False	1	1.000	0.400	0.300
2998 : False	2	1.000	0.200	0.400
2595 : False	1	0.000	0.333	0.833
2376 : False	1	0.000	0.250	0.875
3010 : False	1	1.000	0.125	0.438
679 : False	1	0.000	0.333	0.833
3008 : False	4	0.250	0.333	0.708
3014 : True	8	0.375	0.833	0.396
1047 : False	1	1.000	0.500	0.250
3017 : False	3	0.333	0.200	0.733
1834 : False	1	0.000	0.333	0.833
3025 : False	1	1.000	0.000	0.500
3033 : False	1	1.000	0.500	0.250
26 : False	1	0.000	0.200	0.900
3026 : False	1	0.000	0.000	1.000
3019 : False	3	0.667	0.000	0.667
375 : False	1	1.000	0.667	0.167
3041 : False	1	1.000	0.333	0.333
3048 : True	5	0.400	0.333	0.633
3040 : False	1	0.000	0.200	0.900
523 : False	1	1.000	0.200	0.400
3052 : True	5	0.400	0.375	0.613
3062 : False	3	0.333	0.143	0.762
2942 : False	2	0.500	0.333	0.583
